"NGA","PolID","Time","PropCoded","PolPop","PolTerr","CapPop","levels","government","infrastr","writing","texts","money","irep","FreqLR","ConformityLR","FreqWR","ConformityWR","FreqFR","ConformityFR","FreqER","ConformityER","FreqDR","ConformityDR","MHG","BSP","WrittenRecords","ReligiousHier","GeneralMoralisticPunishment","MoralisingHighGods","MoralisingGods","DoctrinalMode","Writing"
"Kachi Plain","PkPreUr",-3200,86.3,3.42828496903362,3.36232256927614,3.35734455363497,1.71006266562578,0.109090909090909,0.341666666666667,0,0,1.8,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0,1,0,0,0,NA,0
"Kachi Plain","PkUrbn1",-2500,56.9,5.50806973763762,3.69786038846802,5,3,0.62,0.866666666666667,0.75,0.903731771858725,2.7,19,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,0,0,1,2,0,0,0,1,1
"Kachi Plain","PkPostU",-1800,84.3,3.03743263883641,3.47029021897633,2.75658275886771,1.34315572028384,0.333333333333333,0.21,0.15,0,2.7,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0,1,0,0,0,NA,0
"Kachi Plain","PkProto",-1300,66.7,4.51247574850116,3.07880683371164,4.07937864294297,1.28138066406255,0.44,0.76,0,0,0.9,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0,NA,0,0,0,NA,0
"Kachi Plain","InMaury",-300,92.2,8,6.60205999132796,4.69897000433602,5.38853223251424,0.8,0.966666666666667,0.816666666666667,0.971428571428571,5,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.666666666666667,1,3.55412893005696,1,0,1,1,1
"Kachi Plain","PkIndGr",-100,60.8,6.13926801077399,5.02212306169417,4.96426470882536,3.76245720266694,0.955555555555556,0.942857142857143,0.82,0.9,5,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.333333333333333,1,NA,1,1,1,NA,1
"Kachi Plain","PkSind1",900,64.7,6,5.14895414300788,5.07358524508073,2.6,0.714285714285714,0.966666666666667,0.816666666666667,0.9625,5,19,1.33333333333333,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,2,1,1,1,1,1
"Kachi Plain","PkSind1",1000,62.7,6,5.14895414300788,4.87134689925461,2.6,0.666666666666667,0.966666666666667,0.816666666666667,0.9625,5,19,1.33333333333333,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,2,1,1,1,1,1
"Kachi Plain","PkSind1",1100,62.7,6,5.14895414300788,4.27279083717359,2.6,0.666666666666667,0.633333333333333,0.816666666666667,0.9625,5,19,1.33333333333333,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,2,1,1,1,1,1
"Kachi Plain","AfGhurd",1200,76.5,6.88543982421681,6.21498879624327,5.73780346173931,3.52648279318609,0.933333333333333,0.95,0.833333333333333,0.985714285714286,5,19,1.33333333333333,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,2,1,1,1,1,1
"Kachi Plain","InDelh*",1300,92.2,6,6.52648925003144,5.56042005844121,6,0.99,0.981818181818182,0.98,0.975,5.4,19,2,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,5,1,1,1,1,1
"Kachi Plain","PkSind2",1400,62.7,7.0511708819605,5.14895414300788,5.5444300294391,2.6,0.557142857142857,0.966666666666667,0.816666666666667,0.9625,5,19,1.33333333333333,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,2,1,1,1,1,1
"Kachi Plain","PkSind2",1500,64.7,6.34242268082221,5.14895414300788,4.49868562384592,2.6,0.557142857142857,0.966666666666667,0.816666666666667,0.9625,5,19,1.33333333333333,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,2,1,1,1,1,1
"Kachi Plain","InMugl*",1600,88.2,6.85195717800279,5.47097392964283,4.60973268182093,4,0.972727272727273,0.89,0.833333333333333,0.975,5,19,2,NA,6,NA,NA,NA,2,NA,NA,NA,3,1,1,1,1,1,1,1,1
"Kachi Plain","InMugl*",1700,92.2,8.08048245404338,6.55262922946916,5.84741970308785,4,0.972727272727273,0.89,0.833333333333333,0.975,5,19,2,NA,6,NA,NA,NA,2,NA,NA,NA,3,1,1,1,1,1,1,1,1
"Kachi Plain","AfDurrn",1800,88.2,6.92013959677285,5.68930885912362,3.52887598074941,3.06652602417691,0.381818181818182,0.545454545454545,0.816666666666667,1,6,19,2,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,1.13913436330139,1,1,1,1,1
"Kansai","JpYayoi",-300,86.3,3.36656270853034,0,3.22935600125981,2.13215231702361,0.144444444444444,0.366666666666667,0.15,0,4,19,2,NA,NA,NA,6,NA,3,NA,NA,NA,0.1,0.1,0,1,0,0,0,1,0
"Kansai","JpKofun",300,76.5,5.26452396024559,3.75904474704711,3.9232694274804,2.15861213634218,0.557142857142857,0.65,0.233333333333333,0.1875,4,19,1,NA,NA,NA,NA,NA,3,NA,NA,NA,0,0,0.1,1,0,0,0,NA,0
"Kansai","JpKofun",400,76.5,5.3889944689261,3.75904474704711,3.81024502753067,2.28066460418005,0.557142857142857,0.65,0.333333333333333,0.525,4,19,1,NA,NA,NA,NA,NA,3,NA,NA,NA,0,0,0,1,0,0,0,NA,0
"Kansai","JpKofun",500,76.5,5.50420582778865,3.75904474704711,5.51013751893896,2.28066460418005,0.557142857142857,0.625,0.833333333333333,0.65,4,19,1,NA,NA,NA,NA,NA,3,NA,NA,NA,0,0,1,1,0,0,0,NA,1
"Kansai","JpAsuka",600,84.3,6.25499258802055,5.15027485117146,4.70556100238589,3.40562437193475,0.87,0.77,0.85,0.983333333333333,5,19,2,NA,3,NA,6,NA,2,NA,NA,NA,2,0.7,1,1.76050876604571,1,0,1,1,1
"Kansai","JpAsuka",700,84.3,6.35679016599092,5.15027485117146,4.83489339702625,3.40562437193475,0.87,0.77,0.85,0.983333333333333,5,19,2,NA,3,NA,6,NA,2,NA,NA,NA,2,0.7,1,1.76050876604571,1,0,1,1,1
"Kansai","JpHeian",800,92.2,6.60205999132796,5.43826437332114,5.30102999566398,3.45169254608384,0.89,0.833333333333333,1,1,5,19,2,NA,3,NA,6,NA,2,NA,NA,NA,2,0.666666666666667,1,1.93087198408678,1,0,1,1,1
"Kansai","JpHeian",900,92.2,6.68455109900424,5.43826437332114,5.30102999566398,3.45169254608384,0.89,0.833333333333333,1,1,5,19,2,NA,3,NA,6,NA,2,NA,NA,NA,2,0.666666666666667,1,1.93087198408678,1,0,1,1,1
"Kansai","JpHeian",1000,92.2,6.68112587579051,5.43826437332114,5.24303804868629,3.45169254608384,0.89,0.833333333333333,1,1,5,19,2,NA,3,NA,6,NA,2,NA,NA,NA,2,0.666666666666667,1,1.93087198408678,1,0,1,1,1
"Kansai","JpHeian",1100,92.2,6.80429726612134,5.43826437332114,5.24303804868629,3.45169254608384,0.89,0.833333333333333,1,1,5,19,2,NA,3,NA,6,NA,2,NA,NA,NA,2,0.666666666666667,1,1.93087198408678,1,0,1,1,1
"Kansai","JpKamak",1200,92.2,6.76895846359025,5.46982201597816,5.14251997187295,4.3593044287564,0.736363636363636,0.909090909090909,1,0.975,4,19,3,NA,3,NA,6,NA,3,NA,NA,NA,2,0.666666666666667,1,3,1,0,1,1,1
"Kansai","JpKamak",1300,92.2,6.78779744007138,5.46982201597816,5.20012376476693,4.3593044287564,0.736363636363636,0.909090909090909,1,0.975,4,19,3,NA,3,NA,6,NA,3,NA,NA,NA,2,0.666666666666667,1,3,1,0,1,1,1
"Kansai","JpAshik",1400,94.1,7.09691001300806,5.46982201597816,5.17609125905568,4.42227008058619,0.69,0.916666666666667,1,0.9875,4,19,3,NA,3,NA,6,NA,3,NA,NA,NA,2,0.666666666666667,1,1.02598254012166,1,0,1,1,1
"Kansai","JpSengk",1500,90.2,7.23044892137827,4.17609125905568,4.60205999132796,3.82826673757357,0.49,0.84,0.985714285714286,0.925,5,19,3,NA,3,NA,6,NA,3,NA,NA,NA,2,0.666666666666667,1,1.16758839887006,1,0,1,1,1
"Kansai","JpAzMom",1600,94.1,7.39794000867204,5.46982201597816,5,3.95993970592506,0.71,0.925,0.983333333333333,0.9875,5,19,3,NA,3,NA,6,NA,3,NA,NA,NA,2,0.666666666666667,1,1.8442926790606,1,0,1,1,1
"Kansai","JpTokgw",1700,72.5,7.46239799789896,5.46982201597816,6.11394335230684,3.98016796820193,0.857142857142857,1,1,1,6,19,1,NA,3,NA,6,NA,1,NA,NA,NA,2,0.666666666666667,1,0.909481753221804,1,0,1,1,1
"Kansai","JpTokgw",1800,72.5,7.50514997831991,5.46982201597816,6.14612803567824,3.98016796820193,0.857142857142857,1,1,1,6,19,1,NA,3,NA,6,NA,1,NA,NA,NA,2,0.666666666666667,1,0.909481753221804,1,0,1,1,1
"Kapuasi Basin","IdBrokE",1700,96.1,2.69897000433602,1.67561489791836,2.69897000433602,1.4,0,0.00833333333333333,0.333333333333333,0,1,19,2,NA,6,NA,6,NA,1,NA,NA,NA,1,0.9,0,1,1,0,1,1,0
"Kapuasi Basin","IdBrokL",1900,96.1,4.33510517813926,5.09499490094461,2.69897000433602,1.8,0,0.0833333333333333,0.333333333333333,0,6,19,2,NA,6,NA,6,NA,1,NA,NA,NA,1,0.9,0,1,1,0,1,1,0
"Konya Plain","TrNeoER",-9600,47.1,2.91622742058415,3.45266188837418,2.51017988096363,0.515301827670247,0,0,0,0,0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0,NA,0,0,0,NA,0
"Konya Plain","TrNeoCR",-7000,51,3.28294445664639,2.833115430404,2.42383764892628,0.219128301577002,0,0,0.2,0,0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0,NA,0,0,0,NA,0
"Konya Plain","TrNeoLT",-6600,49,3.54202755350924,2.89866125310062,3.59654902742204,1,0,0,0.166666666666667,0,0,19,1,NA,NA,NA,NA,NA,1,NA,NA,NA,0.1,0.1,0,NA,0,0,0,NA,0
"Konya Plain","TrClcER",-6000,80.4,3.59436837271591,3.30147161284095,3.46043838222752,1.78666117500802,0.1,0.1,0.0142857142857143,0.1,0.6,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0,2,0,0,0,1,0
"Konya Plain","TrClcLT",-5000,90.2,4.80174561341618,1.95424250943932,3.47266786258301,2.02348624505899,0.18,0.327272727272727,0.25,0.1,1,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,1.16107798755484,0,0,0,NA,0
"Konya Plain","TrBrzER",-3000,68.6,4.29793930784344,3.67290860926839,4.58635203305065,2.21182967862423,0.228571428571429,0.44,0.166666666666667,0,2.7,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0,NA,0,0,0,NA,0
"Konya Plain","TrBrzMD",-2000,72.5,4.99747273376806,4.36376986216113,3.99242774223138,2.4368017336489,0.36,0.777777777777778,0.95,1,2.7,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1.12423074747541,0,0,0,NA,1
"Konya Plain","TrHatOK",-1600,84.3,6.08557074792586,4.77002850992659,4.12942184126193,3.468240651283,0.875,0.766666666666667,0.714285714285714,0.833333333333333,3,19,2,NA,NA,NA,6,NA,2,NA,NA,NA,0,0.933333333333333,1,3,1,0,1,1,1
"Konya Plain","TrBrzL2",-1500,82.4,5.53289924164762,5.25877503572456,4.18036448535677,3.6,0.8625,0.79,0.8,0.966666666666667,3,19,2,NA,NA,NA,6,NA,2,NA,NA,NA,0,0.933333333333333,1,3,1,0,1,1,1
"Konya Plain","TrBrzL2",-1400,82.4,5.53289924164762,4.86434368529481,4.18036448535677,3.6,0.8625,0.79,0.8,0.966666666666667,3,19,2,NA,NA,NA,6,NA,2,NA,NA,NA,0,0.933333333333333,1,3,1,0,1,1,1
"Konya Plain","TrHatNK",-1300,94.1,6.2647181328329,5.50950818411642,4.27626333756635,4.00508027414972,0.9,0.727272727272727,0.714285714285714,0.833333333333333,3,19,2,NA,NA,NA,6,NA,2,NA,NA,NA,0,0.933333333333333,1,4,1,0,1,1,1
"Konya Plain","TrHatNK",-1200,94.1,6.2647181328329,5.50034868174078,4.27626333756635,4.00508027414972,0.9,0.727272727272727,0.714285714285714,0.833333333333333,3,19,2,NA,NA,NA,6,NA,2,NA,NA,NA,0,0.933333333333333,1,4,1,0,1,1,1
"Konya Plain","TrNHitt",-1100,68.6,5.16533181323179,2.64961890441958,4.12809584657153,3.5,0.916666666666667,0.75,0.95,0.7,2.7,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.9,1,3,1,0,1,1,1
"Konya Plain","TrTabal",-900,35.3,5.4000523740996,3.66233431889195,4.44394671282166,3.49603539739705,0.7,0.9,0.966666666666667,0.9,1,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.9,1,NA,1,0,1,NA,1
"Konya Plain","TrPhryg",-800,62.7,6.09609660688018,5,4.25100343655273,2.91792512006082,0.9,0.7375,0.783333333333333,0.8,1,19,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0.1,0.9,1,3.03329170987807,1,0,1,1,1
"Konya Plain","TrLydia",-600,60.8,6.17383494951934,5.39794000867204,4.2621713247908,3.61887457285397,0.94,0.925,0.78,0.971428571428571,5,19,0,NA,NA,NA,NA,NA,0.5,NA,NA,NA,0.1,0.9,1,3.79089184964158,1,0,1,1,1
"Konya Plain","TrLysim",-300,82.4,6.34915431836432,5.6232492903979,4.66166697680143,3.62168986818081,0.725,0.83,0.816666666666667,0.9125,5,19,NA,NA,6,NA,6,NA,NA,NA,NA,NA,3,0.333333333333333,1,2,1,1,1,1,1
"Konya Plain","TrCappL",-100,76.5,5.59108321978689,5.11394335230684,4.14626310188459,3.6,0.6625,0.68,0.8,0.9,5,19,2,NA,6,NA,6,NA,2,NA,NA,NA,3,0.333333333333333,1,4,1,1,1,1,1
"Konya Plain","TrRomDm",300,98,7.61264671980122,6.63409758730316,5.90308998699194,6.80735760584357,0.827272727272727,0.991666666666667,0.833333333333333,0.9875,5,19,5,NA,2,NA,6,NA,1,NA,NA,NA,0,0.666666666666667,1,5,1,0,1,1,1
"Konya Plain","TrERom*",400,98,7.17609125905568,6.11394335230684,5.47712125471966,6.4,0.909090909090909,0.916666666666667,0.983333333333333,1,5,19,2,NA,6,NA,6,NA,2,NA,NA,NA,3,0.666666666666667,1,7,1,1,1,1,1
"Konya Plain","TrERom*",500,98,7.30102999566398,6.1277163999308,5.69897000433602,6.4,0.909090909090909,0.916666666666667,0.983333333333333,1,5,19,2,NA,6,NA,6,NA,2,NA,NA,NA,3,0.666666666666667,1,7,1,1,1,1,1
"Konya Plain","TrERom*",600,98,7.04139268515823,6.17609125905568,5.17609125905568,6.4,0.909090909090909,0.916666666666667,0.983333333333333,1,5,19,2,NA,6,NA,6,NA,2,NA,NA,NA,3,0.666666666666667,1,7,1,1,1,1,1
"Konya Plain","TrByzM1",700,100,6.65321251377534,5.67209785793572,4.90308998699194,6.2,0.909090909090909,0.9,0.714285714285714,1,5,19,2,NA,6,NA,6,NA,2,NA,NA,NA,3,0.666666666666667,1,7,1,1,1,1,1
"Konya Plain","TrByzM1",800,100,6.69897000433602,5.7160033436348,5,6.2,0.909090909090909,0.9,0.714285714285714,1,5,19,2,NA,6,NA,6,NA,2,NA,NA,NA,3,0.666666666666667,1,7,1,1,1,1,1
"Konya Plain","TrByzM2",900,98,6.87891960873799,5.78532983501077,5.47712125471966,6.28685003370589,0.909090909090909,0.916666666666667,0.714285714285714,1,5,19,2,NA,6,NA,6,NA,2,NA,NA,NA,3,0.666666666666667,1,7,1,1,1,1,1
"Konya Plain","TrByzM2",1000,98,7.07500832575209,6.06069784035361,5.30102999566398,6.28685003370589,0.909090909090909,0.916666666666667,0.714285714285714,1,5,19,2,NA,6,NA,6,NA,2,NA,NA,NA,3,0.666666666666667,1,7,1,1,1,1,1
"Konya Plain","TrRum**",1100,82.4,6.24422426921028,5.44312117939754,4.52754338255663,4.12643315093488,0.82,0.833333333333333,0.816666666666667,0.975,5,19,1.33333333333333,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,4,1,1,1,1,1
"Konya Plain","TrOttm1",1400,90.2,6.84509804001426,5.80140371001735,4.36069380164084,3.6,0.872727272727273,0.89,1,0.9375,5,19,1,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,2,1,1,1,1,1
"Konya Plain","TrOttm2",1500,92.2,6.95424250943933,6.36361197989214,5.51087868417639,4.46067724619139,0.981818181818182,0.9,1,1,5,19,1,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,4,1,1,1,1,1
"Konya Plain","TrOttm3",1600,96.1,7.44715803134222,6.68448629218873,5.83872258210548,5.87246755429664,0.990909090909091,0.916666666666667,1,1,5,19,1,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,4,1,1,1,1,1
"Konya Plain","TrOttm4",1700,96.1,7.38021124171161,6.67901416766409,5.84509804001426,5.88739914147385,0.990909090909091,0.916666666666667,1,1,5,19,1,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,4,1,1,1,1,1
"Konya Plain","TrOttm4",1800,94.1,7.38021124171161,6.10668927492477,5.75587485567249,5.88739914147385,0.990909090909091,0.916666666666667,1,1,5,19,1,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,4,1,1,1,1,1
"Latium","ItLatCA",-3600,90.2,2.98598520380859,3.3782290042457,2.55822978814574,1,0.00909090909090909,0.0272727272727273,0.216666666666667,0.0875,0.9,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.1,0.1,1,0,0,0,NA,0
"Latium","ItLatBA",-1800,88.2,2.85926058012156,3.53847237946702,1.61107411307075,1.18078043054854,0.00909090909090909,0.0272727272727273,0.216666666666667,0.0875,0.9,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.1,0.1,1,0,0,0,NA,0
"Latium","ItLatBA",-1200,88.2,2.1535197183644,3.21532721125837,2.13133863194176,1.18078043054854,0.00909090909090909,0.0272727272727273,0.216666666666667,0.0875,0.9,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.1,0.1,1,0,0,0,NA,0
"Latium","ItLatIA",-1000,84.3,3.2605196399904,3.44914797685699,2.13133863194176,1.54660205457543,0.0909090909090909,0.15,0.233333333333333,0.0875,1,19,2,NA,NA,NA,NA,NA,2,NA,NA,NA,0,0.1,0.1,1,0,0,0,NA,0
"Latium","ItLatIA",-800,84.3,2.44725250794918,3.29294465333366,2.29166484671769,1.54660205457543,0.0909090909090909,0.15,0.233333333333333,0.0875,1,19,2,NA,NA,NA,NA,NA,2,NA,NA,NA,0,0.1,0.1,1,0,0,0,NA,0
"Latium","ItRomRg",-700,84.3,4.53009166307805,3,3.99454698555801,2.70834504147733,0.263636363636364,0.483333333333333,1,0.975,4,19,2,NA,NA,NA,6,NA,2,NA,NA,NA,0,0,1,1.71300207190052,0,0,0,1,1
"Latium","ItRomRg",-600,84.3,4.53009166307805,3,4.558552545948,2.70834504147733,0.254545454545455,0.483333333333333,1,0.975,4,19,2,NA,NA,NA,6,NA,2,NA,NA,NA,0,0,1,1.71300207190052,0,0,0,1,1
"Latium","ItRomER",-500,98,5,3,4.47712125471966,3.4,0.272727272727273,0.658333333333333,0.833333333333333,0.95,5,19,2,NA,2,NA,6,NA,2,NA,NA,NA,0,0.666666666666667,1,4,1,0,1,1,1
"Latium","ItRomER",-400,98,5.17609125905568,3,4.47712125471966,3.4,0.272727272727273,0.658333333333333,0.833333333333333,0.95,5,19,2,NA,2,NA,6,NA,2,NA,NA,NA,0,0.666666666666667,1,4,1,0,1,1,1
"Latium","ItRomER",-300,98,5.94794089904025,4.43724868537917,4.73717441393081,4,0.272727272727273,0.658333333333333,0.833333333333333,0.95,5,19,2,NA,2,NA,6,NA,2,NA,NA,NA,0,0.666666666666667,1,4,1,0,1,1,1
"Latium","ItRomMR",-200,98,6.58944733605369,5.86332286012046,5.32221929473392,4.10013916799599,0.363636363636364,0.833333333333333,0.833333333333333,0.975,5,19,2,NA,2,NA,6,NA,1,NA,NA,NA,0,0.666666666666667,1,4,1,0,1,1,1
"Latium","ItRomLR",-100,98,7.44922053561805,6.54406804435028,5.60205999132796,4.58663810649222,0.463636363636364,0.833333333333333,0.833333333333333,1,5,19,2,NA,4,NA,6,NA,1,NA,NA,NA,0,0.666666666666667,1,4,1,0,1,1,1
"Latium","ItRomPr",0,98,7.69897000433602,6.65321251377534,5.97463298658588,7.14048664526853,0.645454545454546,0.991666666666667,0.833333333333333,1,5,19,5,NA,2,NA,6,NA,1,NA,NA,NA,0,0.666666666666667,1,4,1,0,1,1,1
"Latium","ItRomPr",100,98,7.76838679327519,6.76342799356294,6.07061816886781,7.14048664526853,0.645454545454546,0.991666666666667,0.833333333333333,1,5,19,5,NA,2,NA,6,NA,1,NA,NA,NA,0,0.666666666666667,1,4,1,0,1,1,1
"Latium","ItRomPr",200,98,7.78702878457499,6.69897000433602,6,7.14048664526853,0.645454545454546,0.991666666666667,0.833333333333333,1,5,19,5,NA,2,NA,6,NA,1,NA,NA,NA,0,0.666666666666667,1,4,1,0,1,1,1
"Latium","ItRomWe",400,94.1,7.38247329474807,6.30102999566398,5.69897000433602,7.93809606972121,0.909090909090909,0.990909090909091,0.833333333333333,1,5,19,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,3,0.666666666666667,1,8,1,1,1,1,1
"Latium","ItOstrg",500,96.1,6.74036268949424,5.80277372529198,5.19790472432042,5.28570827937796,0.736363636363636,0.975,0.833333333333333,0.9875,5,19,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,3,0.666666666666667,1,5,1,1,1,1,1
"Latium","ItRav**",600,96.1,6,4.69897000433602,4.47712125471966,5.2895854825836,0.663636363636364,0.833333333333333,0.833333333333333,0.9625,5,19,NA,NA,2.33333333333333,NA,5.66666666666667,NA,NA,NA,NA,NA,3,0.666666666666667,1,5,1,1,1,1,1
"Latium","ItRav**",700,96.1,6.09691001300806,4.69897000433602,5.08175878732837,5.2895854825836,0.663636363636364,0.833333333333333,0.833333333333333,0.9625,5,19,NA,NA,2.33333333333333,NA,5.66666666666667,NA,NA,NA,NA,NA,3,0.666666666666667,1,5,1,1,1,1,1
"Latium","ItStPet",800,92.2,6.1107918827562,4.69897000433602,5.01288754205599,5.4,0.7,0.818181818181818,0.833333333333333,0.95,5,19,4,NA,2.33333333333333,NA,5.66666666666667,NA,3,NA,NA,NA,3,0.666666666666667,1,5,1,1,1,1,1
"Latium","ItStPet",900,92.2,5.84222183180924,4.69897000433602,4.60205999132796,5.4,0.7,0.818181818181818,0.833333333333333,0.95,5,19,4,NA,2.33333333333333,NA,5.66666666666667,NA,3,NA,NA,NA,3,0.666666666666667,1,5,1,1,1,1,1
"Latium","ItPapEM",1000,100,5.87851747426696,4.14612803567824,4.54406804435028,5.8,0.909090909090909,0.725,0.7,1,4,19,4,NA,2.33333333333333,NA,5.66666666666667,NA,2.66666666666667,NA,NA,NA,3,0.666666666666667,1,6,1,1,1,1,1
"Latium","ItPapEM",1100,100,5.84634990669535,3.77815125038364,4.54406804435028,5.8,0.909090909090909,0.725,0.7,1,4,19,4,NA,2.33333333333333,NA,5.66666666666667,NA,2.66666666666667,NA,NA,NA,3,0.666666666666667,1,6,1,1,1,1,1
"Latium","ItPapHM",1200,98,6.04740573360924,4.64345267648619,4.54406804435028,4.14832311106639,0.9,0.725,0.842857142857143,1,5,19,0,NA,2.66666666666667,NA,5.66666666666667,NA,2.66666666666667,NA,NA,NA,3,0.666666666666667,1,6,1,1,1,1,1
"Latium","ItPapRn",1400,100,5.77815125038364,4.64345267648619,4.39770446382111,3.98581427663354,0.909090909090909,0.733333333333333,0.7,1,5,19,0,NA,2.66666666666667,NA,5.66666666666667,NA,2.66666666666667,NA,NA,NA,3,0.666666666666667,1,5,1,1,1,1,1
"Latium","ItPapRn",1500,100,6.20411998265593,4.64345267648619,4,3.98581427663354,0.909090909090909,0.733333333333333,0.7,1,5,19,0,NA,2.66666666666667,NA,5.66666666666667,NA,2.66666666666667,NA,NA,NA,3,0.666666666666667,1,5,1,1,1,1,1
"Latium","ItPapM1",1600,100,6.20411998265593,4.64345267648619,4.99700172804132,5.1547115948186,0.827272727272727,0.916666666666667,0.857142857142857,1,5,19,4,NA,2.66666666666667,NA,5.66666666666667,NA,3,NA,NA,NA,3,0.666666666666667,1,6,1,1,1,1,1
"Latium","ItPapM2",1700,100,6.27875360095283,4.64345267648619,5.13033376849501,5.4,0.827272727272727,0.833333333333333,0.842857142857143,1,5.4,19,4,NA,2.66666666666667,NA,5.66666666666667,NA,3,NA,NA,NA,3,0.666666666666667,1,6,1,1,1,1,1
"Latium","ItPapM2",1800,100,6.36172783601759,4.64345267648619,5.19865708695442,5.4,0.827272727272727,0.833333333333333,0.842857142857143,1,5.4,19,4,NA,2.66666666666667,NA,5.66666666666667,NA,3,NA,NA,NA,3,0.666666666666667,1,6,1,1,1,1,1
"Lena River Valley","RuYakuE",1400,92.2,2.66779836671848,2.30248423523084,2,2,0,0,0.316666666666667,0,0.9,19,3,NA,2.33333333333333,NA,4,NA,NA,NA,NA,NA,2,0.1,0,NA,0,0,0,NA,0
"Lowland Andes","EcJivaE",1600,94.1,2.91457083155003,2.59086989522072,2.47712125471966,1.6,0,0.0833333333333333,0,0,3,19,1,NA,1,NA,2.66666666666667,NA,1,NA,NA,NA,2,0.1,0,1,0,0,0,NA,0
"Lowland Andes","EcJivaL",1900,94.1,2.01769854263901,3.01565134502252,2.47712125471966,1.6,0,0.0833333333333333,0,0,4,19,1,NA,1,NA,2.66666666666667,NA,1,NA,NA,NA,2,0.1,0,1,0,0,0,NA,0
"Middle Yellow River Valley","CnYngsh",-5000,80.4,3.72521470250796,2.88646813443277,2.17329688033716,1.67702065631786,0.1,0.18,0.18,0,0.5,19,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0,NA,0,0,0,NA,0
"Middle Yellow River Valley","CnLngsh",-3000,51,4.92344703673006,3.21572460092001,4.28037281236306,3.12101132066483,0.216666666666667,0.6125,0.633333333333333,0.585854778490778,2.7,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,NA,0,0,0,NA,0
"Middle Yellow River Valley","CnErlit",-1800,56.9,5.61630939691155,4.30114316392194,4.35687414883985,3.0754356781288,0.5125,0.6,0.76,0.9,2,19,2,NA,NA,NA,NA,NA,2,NA,NA,NA,0.1,0.1,0.1,3,0,0,0,1,0
"Middle Yellow River Valley","CnErlig",-1600,64.7,6.33045448040707,5.57849754971044,5.85124710496754,3.22709694378309,0.3875,0.685714285714286,0.7,0.9,1.8,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,2.46731526339659,0,0,0,1,0
"Middle Yellow River Valley","CnShang",-1200,68.6,6.69897000433602,6,5.46910005352386,3.3438859444353,0.555555555555556,0.828571428571429,0.8,0.9,2.7,19,1,NA,NA,NA,6,NA,4,NA,NA,NA,2,0.1,1,3,0,0,0,1,1
"Middle Yellow River Valley","CnWZhou",-1100,78.4,6.35822332988307,5.92941892571429,5.20519874881618,3.90985821508278,0.855555555555556,0.844444444444444,0.8,0.95,2,19,2,NA,3,NA,3,NA,NA,NA,NA,NA,3,0.333333333333333,1,1.94830611760471,1,1,1,NA,1
"Middle Yellow River Valley","CnWZhou",-1000,82.4,6.69897000433602,5.92941892571429,5,3.90985821508278,0.855555555555556,0.844444444444444,0.8,0.95,2,19,2,NA,3,NA,3,NA,NA,NA,NA,NA,3,0.333333333333333,1,1.94830611760471,1,1,1,NA,1
